,text
1480,ул. Жанибека Тархана д. 19/1
1481,ул. Жаһанша Досмұхамедұлы зд. 1
1482,ул. Жаһанша Досмұхамедұлы зд. 3
1483,ул. Жаһанша Досмұхамедұлы д. 4
1484,ул. Жаһанша Досмұхамедұлы д. 6
1485,ул. Жаһанша Досмұхамедұлы д. 8
1486,ул. Жаһанша Досмұхамедұлы д. 10
1487,ул. Жаһанша Досмұхамедұлы д. 12
1488,ул. Жаһанша Досмұхамедұлы зд. 14
1489,ул. Жаһанша Досмұхамедұлы д. 20/7
1490,ул. Жетіген д. 23
1491,ул. Жолымбетская д. 6
1492,ул. Жолымбетская д. 7
1493,ул. Жұмабек Тәшенев д. 2/3
1494,ул. Жұмабек Тәшенев д. 8
1495,ул. Жұмабек Тәшенев д. 10
1496,ул. Жұмабек Тәшенев д. 10/2
1497,ул. Жұмабек Тәшенев д. 12
1498,ул. Жұмабек Тәшенев д. 12/1
1499,ул. Жұмабек Тәшенев д. 12/2
1500,ул. Жұмабек Тәшенев д. 17
1501,ул. Жұмабек Тәшенев д. 17/1
1502,ул. Жұмабек Тәшенев д. 19
1503,ул. Жұмабек Тәшенев д. 21/3
1504,ул. Жұмабек Тәшенев д. 23
1505,ул. Кенесары д. 42
1506,ул. Кенесары д. 42/1
1507,ул. Кенесары д. 44
1508,ул. Кенесары д. 45
1509,ул. Кенесары д. 46
1510,ул. Кенесары д. 47
1511,ул. Кенесары д. 50
1512,ул. Кенесары д. 51
1513,ул. Кенесары д. 52
1514,ул. Кенесары д. 57/1
1515,ул. Кенесары д. 58
1516,ул. Кенесары д. 61
1517,ул. Кенесары д. 61/1
1518,ул. Кенесары д. 62
1519,ул. Кенесары д. 63
1520,ул. Кенесары д. 64
1521,ул. Кенесары д. 65
1522,ул. Кенесары д. 69
1523,ул. Кенесары д. 69А
1524,ул. Кенесары д. 70А
1525,ул. Кенесары д. 73
1526,ул. Кенесары д. 73А
1527,ул. Кенесары д. 74
1528,ул. Кенесары д. 77
1529,ул. Кенесары д. 77А
1530,ул. Кенесары д. 80
1531,ул. Кенесары д. 82
1532,ул. Кенесары д. 84
1533,ул. Кенесары д. 89/1
1534,ул. Кенесары д. 89/3
1535,ул. Кенесары д. 89/5
1536,ул. Константин Циолковский д. 1
1537,ул. Константин Циолковский д. 1/1
1538,ул. Константин Циолковский д. 3
1539,ул. Константин Циолковский д. 16
1540,ул. Кошке Кеменгерулы д. 1/6
1541,ул. Кошке Кеменгерулы д. 8
1542,ул. Кошке Кеменгерулы д. 8/1
1543,ул. Кошке Кеменгерулы д. 12
1544,ул. Кошке Кеменгерулы д. 13
1545,ул. Кошке Кеменгерулы д. 15
1546,ул. Кошке Кеменгерулы д. 17/2
1547,ул. Кошке Кеменгерулы д. 21
1548,ул. Құсжолы д. 6
1549,ул. Құсжолы д. 8
1550,ул. Лев Толстой д. 5
1551,ул. Лев Толстой д. 7
1552,ул. Лев Толстой д. 13
1553,ул. Лев Толстой д. 17/1
1554,ул. Луи Пастер д. 69
1555,ул. Луи Пастер д. 73
1556,ул. Мақат д. 11
1557,ул. Мақат ст-е 13
1558,ул. Малахова д. 39
1559,ул. Мәлік Ғабдуллин д. 1
1560,ул. Мәлік Ғабдуллин д. 3
1561,ул. Мәлік Ғабдуллин д. 3/1
1562,ул. Мәлік Ғабдуллин д. 4
1563,ул. Мәлік Ғабдуллин д. 4/1
1564,ул. Мәлік Ғабдуллин д. 5
1565,ул. Мәлік Ғабдуллин д. 6
1566,ул. Мәлік Ғабдуллин д. 6Б
1567,ул. Мәлік Ғабдуллин д. 6/1
1568,ул. Мәлік Ғабдуллин д. 9/1
1569,ул. Мәлік Ғабдуллин д. 9/3
1570,ул. Мәлік Ғабдуллин д. 11
1571,ул. Мәлік Ғабдуллин д. 12
1572,ул. Мәлік Ғабдуллин д. 12Б
1573,ул. Мәлік Ғабдуллин д. 12/1
1574,ул. Мәлік Ғабдуллин д. 12/2
1575,ул. Мәлік Ғабдуллин д. 16
1576,ул. Мәлік Ғабдуллин д. 17/1
1577,ул. Мәлік Ғабдуллин д. 18
1578,ул. Мәлік Ғабдуллин д. 19
1579,ул. Мәлік Ғабдуллин д. 19/1
1580,ул. Мухамед-Хайдара Дулати ст-е 4/1
1581,ул. Отырар д. 2
1582,ул. Отырар д. 2/1
1583,ул. Отырар д. 3
1584,ул. Отырар д. 4/1
1585,ул. Отырар д. 4/2
1586,ул. Отырар д. 4/3
1587,ул. Отырар д. 7
1588,ул. Отырар д. 8/2
1589,ул. Отырар д. 9
1590,ул. Отырар д. 10
1591,ул. Отырар д. 10/1
1592,ул. Отырар д. 11
1593,ул. Отырар д. 18
1594,ул. Рамазан д. 33
1595,ул. Сакен Жунисов д. 7
1596,ул. Сәкен Сейфуллин д. 33
1597,ул. Сәкен Сейфуллин д. 35
1598,ул. Сәкен Сейфуллин д. 40
1599,ул. Сәкен Сейфуллин д. 41
1600,ул. Сәкен Сейфуллин ст-е 41А
1601,ул. Сәкен Сейфуллин сооруж. 41Б
1602,ул. Сәкен Сейфуллин д. 54/2
1603,ул. Сәкен Сейфуллин д. 54/3
1604,ул. Сәкен Сейфуллин д. 54/4
1605,ул. Сәкен Сейфуллин д. 56/1
1606,ул. Сәкен Сейфуллин д. 56/5
1607,ул. Сәкен Сейфуллин д. 56/7
1608,ул. Сәкен Сейфуллин д. 65
1609,ул. Сәкен Сейфуллин д. 65/1
1610,ул. Сәкен Сейфуллин д. 69/1
1611,ул. Сәкен Сейфуллин д. 69/2
1612,ул. Султанмахмуда Торайгырова д. 1
1613,ул. Султанмахмуда Торайгырова д. 2
1614,ул. Султанмахмуда Торайгырова д. 3
1615,ул. Султанмахмуда Торайгырова д. 3/1
1616,ул. Султанмахмуда Торайгырова д. 4
1617,ул. Султанмахмуда Торайгырова д. 8
1618,ул. Султанмахмуда Торайгырова д. 8/1
1619,ул. Султанмахмуда Торайгырова ст-е 30
1620,ул. Султанмахмуда Торайгырова ст-е 57/1
1621,ул. Тараз д. 2
1622,ул. Тараз д. 2А
1623,ул. Тараз д. 6
1624,ул. Тараз д. 18/5
1625,ул. Таха Хусейна д. 2
1626,ул. Таха Хусейна д. 2А
1627,ул. Таха Хусейна д. 2/1
1628,ул. Таха Хусейна д. 2/2
1629,ул. Таха Хусейна д. 6/3
1630,ул. Чехоева д. 1
1631,ул. Чехоева д. 3
1632,ул. Чехоева ст-е 4/11
1633,ул. Чехоева д. 5/1
1634,ул. Чехоева д. 6/1
1635,ул. Чехоева д. 13
1636,ул. Чехоева д. 13А
1637,ул. Чехоева ст-е 13/1
1638,ул. Чехоева д. 15
1639,ул. Чехоева д. 22/1
1640,ул. Чехоева ст-е 33/1
1641,ул. Чехоева ст-е 35/1
1642,ул. Чехоева д. 39/1
1643,ул. Шакена Айманова д. 1/1
1644,ул. Шоқан Уәлиханов д. 1
1645,ул. Шоқан Уәлиханов д. 3
1646,ул. Шоқан Уәлиханов д. 3/1
1647,ул. Шоқан Уәлиханов д. 4
1648,ул. Шоқан Уәлиханов д. 5
1649,ул. Шоқан Уәлиханов д. 9
1650,ул. Шоқан Уәлиханов д. 9/1
1651,ул. Шоқан Уәлиханов д. 9/2
1652,ул. Шоқан Уәлиханов д. 12
1653,ул. Шоқан Уәлиханов д. 13
1654,ул. Шоқан Уәлиханов д. 15
1655,ул. Шоқан Уәлиханов д. 19
1656,ул. Шоқан Уәлиханов д. 23
1657,ул. Шоқан Уәлиханов д. 23/1
1658,ул. Шоқан Уәлиханов д. 25
1659,ул. Шоқан Уәлиханов д. 25/1
1660,ул. Шоқан Уәлиханов д. 25/2
1661,ул. Шолпан Иманбаева д. 1
1662,ул. Шолпан Иманбаева д. 2
1663,ул. Шолпан Иманбаева д. 3
1664,ул. Шолпан Иманбаева д. 5
1665,ул. Шолпан Иманбаева д. 5Б
1666,ул. Шолпан Иманбаева д. 7
1667,ул. Шолпан Иманбаева д. 7Б
1668,ул. Шолпан Иманбаева д. 7Г
1669,ул. Шолпан Иманбаева д. 8
1670,ул. Шолпан Иманбаева д. 8/1
1671,ул. Шолпан Иманбаева д. 8/3
1672,ул. Шолпан Иманбаева д. 9
1673,ул. Шолпан Иманбаева д. 10
1674,ул. Шолпан Иманбаева д. 10А
1675,ул. Шолпан Иманбаева д. 11
1676,ж.м. Заречное пр-д 23 д. 6
1677,ж.м. Заречное ул. Аққұм д. 19
1678,ж.м. Заречное ул. Аққұм д. 20А
1679,ж.м. Заречное ул. Аққұм д. 21
1680,ж.м. Заречное ул. Аққұм д. 22
1681,ж.м. Заречное ул. Аққұм д. 23
1682,ж.м. Заречное ул. Аққұм д. 24
1683,ж.м. Заречное ул. Аққұм д. 25
1684,ж.м. Комсомольский пер. Ләйлі-Мәжнүн д. 6
1685,ж.м. Комсомольский пер. Ләйлі-Мәжнүн д. 14
1686,ж.м. Комсомольский пер. Ұлпан д. 2
1687,ж.м. Комсомольский ул. Айғаным д. 23
1688,ж.м. Комсомольский ул. Айғаным д. 25
1689,ж.м. Комсомольский ул. Айғаным д. 27
1690,ж.м. Комсомольский ул. Айша Бибі д. 42
1691,ж.м. Комсомольский ул. Баян Сұлу д. 19
1692,ж.м. Комсомольский ул. Баян Сұлу д. 19А
1693,ж.м. Комсомольский ул. Домалақ Ана д. 10
1694,ж.м. Комсомольский ул. Домалақ Ана д. 11
1695,ж.м. Комсомольский ул. Домалақ Ана д. 12
1696,ж.м. Комсомольский ул. Домалақ Ана д. 14
1697,ж.м. Комсомольский ул. Домалақ Ана д. 14/1
1698,ж.м. Комсомольский ул. Домалақ Ана д. 16/1
1699,ж.м. Комсомольский ул. Домалақ Ана д. 18
1700,ж.м. Комсомольский ул. Домалақ Ана д. 18/1
1701,ж.м. Комсомольский ул. Домалақ Ана д. 20
1702,ж.м. Комсомольский ул. Домалақ Ана д. 20/1
1703,ж.м. Комсомольский ул. Домалақ Ана д. 22
1704,ж.м. Комсомольский ул. Жұбан Ана д. 1
1705,ж.м. Комсомольский ул. Жұбан Ана д. 3
1706,ж.м. Комсомольский ул. Жұбан Ана д. 5
1707,ж.м. Комсомольский ул. Жұбан Ана д. 6
1708,ж.м. Комсомольский ул. Жұбан Ана д. 8
1709,ж.м. Комсомольский ул. Жұбан Ана д. 9
1710,ж.м. Комсомольский ул. Қарашаш Ана д. 16
1711,ж.м. Комсомольский ул. Қарашаш Ана д. 16/1
1712,ж.м. Комсомольский ул. Қарашаш Ана д. 16/2
1713,ж.м. Комсомольский ул. Қарашаш Ана д. 19
1714,ж.м. Комсомольский ул. Қарашаш Ана д. 21
1715,ж.м. Комсомольский ул. Қарашаш Ана д. 21/1
1716,ж.м. Комсомольский ул. Қарашаш Ана д. 23
1717,ж.м. Комсомольский ул. Қарашаш Ана д. 23/1
1718,ж.м. Комсомольский ул. Қарашаш Ана д. 29
1719,ж.м. Комсомольский ул. Қарашаш Ана д. 29/1
1720,ж.м. Комсомольский ул. Қарашаш Ана д. 31
1721,ж.м. Комсомольский ул. Қыз Жібек д. 25
1722,ж.м. Комсомольский ул. Қыз Жібек д. 30А
1723,ж.м. Комсомольский ул. Қыз Жібек д. 32
1724,ж.м. Комсомольский ул. Қыз Жібек д. 36
1725,ж.м. Комсомольский ул. Қыз Жібек д. 38
1726,ж.м. Комсомольский ул. Қыз Жібек д. 38/1
1727,ж.м. Комсомольский ул. Қыз Жібек д. 41
1728,ж.м. Комсомольский ул. Қыз Жібек д. 43
1729,ж.м. Комсомольский ул. Қыз Жібек д. 45
1730,ж.м. Комсомольский ул. Тұмар Ханым д. 40
1731,ж.м. Комсомольский ул. Ұмай Ана д. 14/2 корпус 1
1732,ж.м. Комсомольский ул. Ұмай Ана д. 14/2 корпус 2
1733,ж.м. Комсомольский ул. Ұмай Ана д. 2
1734,ж.м. Комсомольский ул. Ұмай Ана д. 8
