,text
3539,ул. Нўрлан Ќаппаров д. 168
3540,ул. Нўрлан Ќаппаров д. 170
3541,ул. Нўрлан Ќаппаров д. 172
3542,ул. Нўрлан Ќаппаров д. 174
3543,ул. Нўрлан Ќаппаров д. 178
3544,ул. Нўрлан Ќаппаров д. 180
3545,ул. Нўрлан Ќаппаров д. 182
3546,ул. Нўрлан Ќаппаров д. 184
3547,ул. Нўрлан Ќаппаров д. 186
3548,ул. Нўрлан Ќаппаров д. 188
3549,ул. Нўрлан Ќаппаров д. 190
3550,ул. Нўрлан Ќаппаров д. 192
3551,ул. Нусупбекова д. 6
3552,ул. Нусупбекова д. 8/7
3553,ул. Нусупбекова д. 10
3554,ул. Нусупбекова д. 12
3555,ул. Нусупбекова д. 15/8
3556,ул. Нусупбекова д. 19/13
3557,ул. Нусупбекова д. 23/14
3558,ул. Нусупбекова д. 43/45
3559,ул. Обсерватория д. 9
3560,ул. Обсерватория д. 20
3561,ул. Олимпийская д. 11
3562,ул. Омаровой Ж д. 21
3563,ул. Омаровой Ж д. 23
3564,ул. Омаровой Ж д. 25
3565,ул. Омаровой Ж д. 25/1
3566,ул. Омаровой Ж д. 27
3567,ул. Омаровой Ж д. 29
3568,ул. Омаровой Ж д. 31/1
3569,ул. Омаровой Ж д. 33
3570,ул. Омаровой Ж д. 37
3571,ул. Ондасынова д. 35
3572,ул. Орманова д. 5
3573,ул. Орманова д. 32/5
3574,ул. Орманова д. 32/8
3575,ул. Орманова д. 53
3576,ул. Оспанова д. 85/74 корпус 1
3577,ул. Оспанова д. 85/74 корпус 2
3578,ул. Оспанова д. 10
3579,ул. Оспанова д. 69
3580,ул. Оспанова д. 69Б
3581,ул. Оспанова д. 69В
3582,ул. Оспанова д. 69/2
3583,ул. Оспанова д. 85/41
3584,ул. Оспанова д. 85/52
3585,ул. Оспанова д. 85/72
3586,ул. Оспанова д. 85/73
3587,ул. Оспанова д. 85/74
3588,ул. Оспанова д. 85/75
3589,ул. Оспанова д. 91
3590,ул. Оспанова д. 124
3591,ул. Оспанова д. 152
3592,ул. Оспанова д. 158
3593,ул. Перова д. 8
3594,ул. Погодина д. 80
3595,ул. Полетаева д. 63/41
3596,ул. Потанина д. 1
3597,ул. Потанина д. 6
3598,ул. Потанина д. 14/17
3599,ул. Потанина д. 18/2
3600,ул. Потанина д. 19
3601,ул. Потанина д. 19А
3602,ул. Потанина д. 21
3603,ул. Пушкина д. 3/1
3604,ул. Пушкина д. 3/2
3605,ул. Пушкина д. 8
3606,ул. Пушкина д. 20
3607,ул. Пушкина д. 22
3608,ул. Пушкина д. 23
3609,ул. Пушкина д. 24
3610,ул. Пушкина д. 25
3611,ул. Пушкина д. 26
3612,ул. Пушкина д. 28
3613,ул. Пушкина д. 35
3614,ул. Пушкина д. 40
3615,ул. Пушкина д. 41
3616,ул. Пушкина д. 50
3617,ул. Пушкина д. 60
3618,ул. Пушкина д. 62/31
3619,ул. Пушкина д. 64/30
3620,ул. Пушкина д. 74
3621,ул. Пушкина д. 75
3622,ул. Пушкина д. 78
3623,ул. Пушкина д. 80
3624,ул. Пушкина д. 83
3625,ул. Пушкина д. 84
3626,ул. Пушкина д. 100/1
3627,ул. Пушкина д. 100/17
3628,ул. Пушкина д. 102
3629,ул. Пушкина д. 116/15
3630,ул. Пушкина д. 129
3631,ул. Речка казачка д. 189
3632,ул. Рижская д. 2/7
3633,ул. Рубинштейна д. 21А
3634,ул. Рубинштейна д. 31
3635,ул. Сатпаева д. 2
3636,ул. Сатпаева д. 4А
3637,ул. Сатпаева д. 5А
3638,ул. Сатпаева д. 6
3639,ул. Сатпаева д. 6А
3640,ул. Сатпаева д. 8
3641,ул. Сатпаева д. 9
3642,ул. Сатпаева д. 9Б
3643,ул. Сатпаева д. 10
3644,ул. Сатпаева д. 11
3645,ул. Ровенского д. 6
3646,ул. Ровенского д. 6/3
3647,ул. Ровенского д. 12
3648,ул. Руставели д. 2А
3649,ул. Руставели д. 2Б
3650,ул. Руставели д. 12
3651,ул. Сауранбаева д. 2
3652,ул. Сауранбаева д. 2А
3653,ул. Сауранбаева д. 3/1
3654,ул. Сауранбаева д. 7
3655,ул. Сауранбаева д. 8
3656,ул. Сауранбаева д. 14А
3657,ул. Сауранбаева д. 14/1
3658,ул. Сауранбаева д. 14/2
3659,ул. Сауранбаева д. 14/3
3660,ул. Сауранбаева д. 14/4
3661,ул. Сауранбаева д. 14/5
3662,ул. Сауранбаева д. 14/24
3663,ул. Сауранбаева д. 16/1
3664,ул. Сауранбаева д. 16/2
3665,ул. Сауранбаева д. 16/3
3666,ул. Сауранбаева д. 16/4
3667,ул. Сауранбаева д. 16/5
3668,ул. Сауранбаева д. 18А
3669,ул. Сауранбаева д. 18/1
3670,ул. Сауранбаева д. 19А
3671,ул. Сауранбаева д. 19/1
3672,ул. Сауранбаева д. 19/2
3673,ул. Сауранбаева д. 19/3
3674,ул. Сауранбаева д. 20
3675,ул. Сауранбаева д. 21
3676,ул. Сауранбаева д. 21/1
3677,ул. Сауранбаева д. 21/2
3678,ул. Сауранбаева д. 22
3679,ул. Сауранбаева д. 22/23
3680,ул. Сауранбаева д. 23
3681,ул. Сауранбаева д. 24А
3682,ул. Сауранбаева д. 25
3683,ул. Сауранбаева д. 25/21
3684,ул. Свирская д. 8
3685,ул. Сервантеса д. 18
3686,ул. Словацкого д. 1А
3687,ул. Словацкого д. 1Д
3688,ул. Словацкого д. 6
3689,ул. Словацкого д. 8
3690,ул. Сму пос д. 14
3691,ул. Сму пос д. 15
3692,ул. Сму пос д. 16
3693,ул. Сму пос д. 18
3694,ул. Сму пос д. 18А
3695,ул. Спартака д. 3
3696,ул. Спартака д. 7
3697,ул. Спартака д. 8
3698,ул. Спартака д. 9
3699,ул. Спартака д. 9/19
3700,ул. Спартака д. 10
3701,ул. Спартака д. 10/17
3702,ул. Спартака д. 11/20
3703,ул. Спартака д. 12/18
3704,ул. Спартака д. 13/5
3705,ул. Спартака д. 14/7
3706,ул. Спартака д. 15
3707,ул. Спартака д. 16
3708,ул. Спартака д. 17
3709,ул. Спартака д. 22
3710,ул. Спартака д. 34
3711,ул. Спартака д. 36
3712,ул. Спасская д. 44
3713,ул. Спасская д. 46
3714,ул. Спасская д. 48
3715,ул. Спасская д. 50
3716,ул. Спасская д. 61
3717,ул. Спасская д. 63
3718,ул. Спасская д. 63А
3719,ул. Спасская д. 63Б
3720,ул. Спасская д. 65
3721,ул. Спасская д. 65А
3722,ул. Спасская д. 66
3723,ул. Спасская д. 66В
3724,ул. Спасская д. 66Г
3725,ул. Спасская д. 66Д
3726,ул. Спасская д. 66Е
3727,ул. Стальского д. 11
3728,ул. Станкевича д. 1/23
3729,ул. Станкевича д. 5
3730,ул. Станкевича д. 7
3731,ул. Станкевича д. 9/11
3732,ул. Станкевича д. 10
3733,ул. Станкевича д. 13
3734,ул. Станкевича д. 27
3735,ул. Станкевича д. 29
3736,ул. Станкевича д. 31/5
3737,ул. Станкевича д. 64/36
3738,ул. Станционная д. 29
3739,ул. Староэлеваторская д. 17
3740,ул. Староэлеваторская д. 18
3741,ул. Суворова д. 9
3742,ул. Тайшетская д. 20/1
3743,ул. Таласская д. 18
3744,ул. Таштитова д. 14
3745,ул. Терехина д. 11/15
3746,ул. Терехина д. 20
3747,ул. Терехина д. 39
3748,ул. Толеген Тажибаев д. 70
3749,ул. Толстого д. 3
3750,ул. Толстого д. 3А
3751,ул. Толстого д. 6
3752,ул. Толстого д. 8/1
3753,ул. Толстого д. 9/19
3754,ул. Толстого д. 10/17
3755,ул. Толстого д. 11А
3756,ул. Толстого д. 11/1
3757,ул. Толстого д. 11/2
3758,ул. Толстого д. 11/3
3759,ул. Толстого д. 11/4
3760,ул. Толстого д. 11/5
3761,ул. Толстого д. 11/20
3762,ул. Толстого д. 12А
3763,ул. Толстого д. 12/18
3764,ул. Толстого д. 13/1
3765,ул. Толстого д. 13/2
3766,ул. Толстого д. 13/3
3767,ул. Толстого д. 13/4
3768,ул. Толстого д. 13/5
3769,ул. Толстого д. 15
3770,ул. Толстого д. 15А
3771,ул. Толстого д. 16А
3772,ул. Толстого д. 17
3773,ул. Толстого д. 18/17
3774,ул. Толстого д. 20/1
3775,ул. Толстого д. 21
3776,ул. Толстого д. 23
3777,ул. Тренева д. 140В
3778,ул. Туркестанская д. 3
3779,ул. Туркестанская д. 5/22
3780,ул. Казыбек би д. 110/39
3781,ул. Казыбек би д. 116
3782,ул. Казыбек би д. 119
3783,ул. Казыбек би д. 124
3784,ул. Казыбек би д. 125
3785,ул. Казыбек би д. 125/1
3786,ул. Казыбек би д. 125/2
3787,ул. Казыбек би д. 125/3
3788,ул. Казыбек би д. 126
3789,ул. Казыбек би д. 127
3790,ул. Казыбек би д. 139
3791,ул. Казыбек би д. 145
3792,ул. Казыбек би д. 150
3793,ул. Казыбек би д. 152/84
3794,ул. Казыбек би д. 154/84
3795,ул. Казыбек би д. 156
3796,ул. Казыбек би д. 163А
3797,ул. Казыбек би д. 164
3798,ул. Казыбек би д. 172
3799,ул. Казыбек би д. 176
3800,ул. Казыбек би д. 176А
3801,ул. Казыбек би д. 177
3802,ул. Казыбек би д. 183
3803,ул. Казыбек би д. 185
3804,ул. Казыбек би д. 189/53
3805,ул. Караоткел д. 19
3806,ул. Карасай батыра д. 61
3807,ул. Карасай батыра д. 68
3808,ул. Карасай батыра д. 69
3809,ул. Карасай батыра д. 71
3810,ул. Карасай батыра д. 76/62
3811,ул. Карасай батыра д. 90/92
3812,ул. Карасай батыра д. 91
3813,ул. Карасай батыра д. 108
3814,ул. Карасай батыра д. 111/75
3815,ул. Карасай батыра д. 126
3816,ул. Карасай батыра д. 128
3817,ул. Карасай батыра д. 134
3818,ул. Карасай батыра д. 134А
3819,ул. Карасай батыра д. 151
3820,ул. Карасай батыра д. 152/1
3821,ул. Карасай батыра д. 153
3822,ул. Карасай батыра д. 156
3823,ул. Карасай батыра д. 169
3824,ул. Карасай батыра д. 178/16
3825,ул. Карасай батыра д. 180
3826,ул. Карасай батыра д. 182
3827,ул. Карасай батыра д. 187
3828,ул. Карасай батыра д. 189
3829,ул. Карасай батыра д. 193
3830,ул. Карасай батыра д. 193А
3831,ул. Карасай батыра д. 206/37
3832,ул. Карасай батыра д. 209
3833,ул. Карасай батыра д. 219/36
3834,ул. Карасай батыра д. 221/35
3835,ул. Карасай батыра д. 235
3836,ул. Карасай батыра д. 237
3837,ул. Карасай батыра д. 237А
3838,ул. Карасай батыра д. 239
3839,ул. Карасай батыра д. 241
3840,ул. Катаева д. 96
3841,ул. Катаева д. 98
3842,ул. Кашгарская д. 3
3843,ул. Кашгарская д. 4
3844,ул. Кашгарская д. 5
3845,ул. Кашгарская д. 6
3846,ул. Кашгарская д. 7
3847,ул. Кашгарская д. 8
3848,ул. Кашгарская д. 54
3849,ул. Кашгарская д. 56
3850,ул. Кашгарская д. 58А
3851,ул. Кашгарская д. 61А
3852,ул. Кашгарская д. 69
3853,ул. Кашгарская д. 71
3854,ул. Кашгарская д. 73
3855,ул. Кашгарская д. 75
3856,ул. Клочкова д. 18
3857,ул. Клочкова д. 19
3858,ул. Клочкова д. 20
3859,ул. Клочкова д. 21
3860,ул. Клочкова д. 23
3861,ул. Клочкова д. 24
3862,ул. Клочкова д. 30
3863,ул. Клочкова д. 32
3864,ул. Клочкова д. 45
3865,ул. Клочкова д. 64
3866,ул. Клочкова д. 89
3867,ул. Клочкова д. 92
3868,ул. Клочкова д. 94
3869,ул. Кожамкулова д. 92
3870,ул. Кожамкулова д. 110
3871,ул. Кожамкулова д. 117
3872,ул. Кожамкулова д. 124
3873,ул. Кожамкулова д. 124/1
3874,ул. Кожамкулова д. 128
3875,ул. Кожамкулова д. 130
3876,ул. Кожамкулова д. 132
3877,ул. Кожамкулова д. 157
3878,ул. Кожамкулова д. 161
3879,ул. Кожамкулова д. 165
3880,ул. Кожамкулова д. 188
3881,ул. Кожамкулова д. 200
3882,ул. Кожамкулова д. 202
3883,ул. Кожамкулова д. 204
3884,ул. Кожамкулова д. 229
3885,ул. Кожамкулова д. 269
3886,ул. Кожамкулова д. 269А
3887,ул. Кожамкулова д. 273
3888,ул. Курмангазы д. 43
3889,ул. Курмангазы д. 49
3890,ул. Курмангазы д. 54
3891,ул. Курмангазы д. 58/37
3892,ул. Курмангазы д. 59
3893,ул. Курмангазы д. 59А
3894,ул. Курмангазы д. 61
3895,ул. Курмангазы д. 67
3896,ул. Курмангазы д. 72
3897,ул. Курмангазы д. 77
3898,ул. Курмангазы д. 79
3899,ул. Курмангазы д. 84А
3900,ул. Курмангазы д. 90
3901,ул. Курмангазы д. 97
3902,ул. Курмангазы д. 100А
3903,ул. Курмангазы д. 113
3904,ул. Курмангазы д. 123
3905,ул. Курмангазы д. 141
3906,ул. Курмангазы д. 142
3907,ул. Курмангазы д. 143
3908,ул. Курмангазы д. 144
3909,ул. Курмангазы д. 145
3910,ул. Курмангазы д. 153
3911,ул. Курмангазы д. 155
3912,ул. Курмангазы д. 157
3913,ул. Курмангазы д. 157А
3914,ул. Курмангазы д. 158
3915,мкр. Коккайнар ул. Аркалык д. 101
3916,мкр. Коккайнар ул. Аркалык д. 103
3917,мкр. Коккайнар ул. Аркалык д. 105
3918,мкр. Коккайнар ул. Аркалык д. 107
3919,мкр. Коккайнар ул. Аркалык д. 109
3920,мкр. Коккайнар ул. Аркалык д. 111
3921,мкр. Коккайнар ул. Аркалык д. 113
3922,мкр. Коккайнар ул. Аркалык д. 115
3923,мкр. Коккайнар ул. Аркалык д. 117
3924,мкр. Коккайнар ул. Аркалык д. 119
3925,мкр. Коккайнар ул. Аркалык д. 121
3926,мкр. Коккайнар ул. Аркалык д. 123
3927,мкр. Коккайнар ул. Аркалык д. 127
3928,мкр. Коккайнар ул. Аркалык д. 129
3929,мкр. Коккайнар ул. Аркалык д. 131
